country_txt,provstate,city,gname,nkill
Afghanistan,Daykundi,Dasht-E-Sulaiman,Taliban,14.0
Afghanistan,Daykundi,Duazada Imam,Taliban,14.0
Afghanistan,Daykundi,Gizab,Taliban,1.0
Afghanistan,Daykundi,Gizab District,Taliban,0.0
Afghanistan,Daykundi,Kajran District,Taliban,79.0
Afghanistan,Daykundi,Kandu,Taliban,7.0
Afghanistan,Daykundi,Karizak,Taliban,6.0
Afghanistan,Daykundi,Kirjan,Taliban,0.0
Afghanistan,Daykundi,Kohi Sey Sang,Taliban,9.0
Afghanistan,Daykundi,Kundo,Taliban,3.0
Afghanistan,Daykundi,Majra,Taliban,3.0
Afghanistan,Daykundi,Munara,Taliban,10.0
Afghanistan,Daykundi,Nawa Maish,Taliban,5.0
Afghanistan,Daykundi,Nili,Taliban,0.0
Afghanistan,Daykundi,Padahgak,Taliban,2.0
Afghanistan,Daykundi,Padgak,Taliban,4.0
Afghanistan,Daykundi,Sadmani,Taliban,4.0
Afghanistan,Daykundi,Sang-E Haidar Biag,Taliban,4.0
Afghanistan,Daykundi,Sarma Sang,Taliban,5.0
Afghanistan,Daykundi,Selmanji,Taliban,3.0
Afghanistan,Daykundi,Siah Sang,Taliban,17.0
Afghanistan,Daykundi,Sof,Taliban,6.0
Afghanistan,Daykundi,Tangasuf,Taliban,14.0
Afghanistan,Daykundi,Tangha Souf,Taliban,8.0
Afghanistan,Daykundi,Tangi Kajran,Taliban,0.0
Afghanistan,Daykundi,Unknown,Taliban,24.0
Afghanistan,Daykundi,Zardgulan,Taliban,2.0
Afghanistan,Daykundi,Zargim,Taliban,3.0
Afghanistan,Farah,Aab-I-Khorma,Taliban,38.0
Afghanistan,Farah,Ab Khorma,Taliban,35.0
Afghanistan,Farah,Ab Khurma,Taliban,8.0
Afghanistan,Farah,Aliabad,Taliban,0.0
Afghanistan,Farah,Alyasabad,Taliban,6.0
Afghanistan,Farah,Anar Dara,Taliban,22.0
Afghanistan,Farah,Anar Dara District,Taliban,64.0
Afghanistan,Farah,Bakhsh Abad,Taliban,3.0
Afghanistan,Farah,Bakwa,Taliban,9.0
Afghanistan,Farah,Bakwa District,Taliban,72.0
Afghanistan,Farah,Bala Baluk District,Taliban,18.0
Afghanistan,Farah,Bala Buluk,Taliban,19.0
Afghanistan,Farah,Bala Buluk District,Taliban,268.0
Afghanistan,Farah,Barangak,Taliban,2.0
Afghanistan,Farah,Barfishar,Taliban,3.0
Afghanistan,Farah,Belandi,Taliban,26.0
Afghanistan,Farah,Boji Bast,Taliban,32.0
Afghanistan,Farah,Bolandi,Taliban,7.0
Afghanistan,Farah,Chahar Dara,Taliban,2.0
Afghanistan,Farah,Chakab,Taliban,19.0
Afghanistan,Farah,Chapak,Taliban,0.0
Afghanistan,Farah,Charmas,Taliban,2.0
Afghanistan,Farah,Check-U-Mars,Taliban,2.0
Afghanistan,Farah,Chuck,Taliban,1.0
Afghanistan,Farah,Dahak,Taliban,0.0
Afghanistan,Farah,Dahana Jawal,Taliban,4.0
Afghanistan,Farah,Darabad,Taliban,11.0
Afghanistan,Farah,Daristan,Taliban,7.0
Afghanistan,Farah,Daulat Abad,Taliban,0.0
Afghanistan,Farah,Deh Yak,Taliban,7.0
Afghanistan,Farah,Dehak,Taliban,16.0
Afghanistan,Farah,Dehzak,Taliban,32.0
Afghanistan,Farah,Dorahi,Taliban,23.0
Afghanistan,Farah,Dorja,Taliban,4.0
Afghanistan,Farah,Dozak,Taliban,8.0
Afghanistan,Farah,Du Qalah,Taliban,4.0
Afghanistan,Farah,Dukin,Taliban,28.0
Afghanistan,Farah,Durabad,Taliban,2.0
Afghanistan,Farah,Faizabad,Taliban,3.0
Afghanistan,Farah,Farah,Taliban,805.0
Afghanistan,Farah,Farah District,Taliban,14.0
Afghanistan,Farah,Farah Rud,Taliban,133.0
Afghanistan,Farah,Gajgeen,Taliban,8.0
Afghanistan,Farah,Gajgin,Taliban,7.0
Afghanistan,Farah,Ganj Abad,Taliban,3.0
Afghanistan,Farah,Ganjabad,Taliban,14.0
Afghanistan,Farah,Gerani,Taliban,4.0
Afghanistan,Farah,Ghorchi,Taliban,7.0
Afghanistan,Farah,Ghorghori,Taliban,3.0
Afghanistan,Farah,Gnhkan,Taliban,1.0
Afghanistan,Farah,Gosha,Taliban,0.0
Afghanistan,Farah,Gulistan District,Taliban,108.0
Afghanistan,Farah,Gunjabad,Taliban,1.0
Afghanistan,Farah,Haidar Qela,Taliban,8.0
Afghanistan,Farah,Kaj Ab,Taliban,7.0
Afghanistan,Farah,Kajgin,Taliban,4.0
Afghanistan,Farah,Kal Kala,Taliban,4.0
Afghanistan,Farah,Kal Qala,Taliban,20.0
Afghanistan,Farah,Kalata Akhunda,Taliban,0.0
Afghanistan,Farah,Kalata-I-Nazar,Taliban,6.0
Afghanistan,Farah,Kanisk,Taliban,76.0
Afghanistan,Farah,Kansak,Khorasan Chapter Of The Islamic State,0.0
Afghanistan,Farah,Kansak,Taliban,17.0
Afghanistan,Farah,Karez,Taliban,10.0
Afghanistan,Farah,Karez Doghi,Taliban,2.0
Afghanistan,Farah,Karez E Subhan,Taliban,5.0
Afghanistan,Farah,Karez Shaikh Ha,Taliban,2.0
Afghanistan,Farah,Karji,Taliban,1.0
Afghanistan,Farah,Karwangah,Taliban,1.0
Afghanistan,Farah,Khairabad,Taliban,0.0
Afghanistan,Farah,Khaki Safed,Taliban,2.0
Afghanistan,Farah,Khaki Safed District,Taliban,35.0
Afghanistan,Farah,Kharaba,Taliban,7.0
Afghanistan,Farah,Khormalol,Taliban,9.0
Afghanistan,Farah,Khost,Taliban,34.0
Afghanistan,Farah,Khwaja Khazar,Taliban,8.0
Afghanistan,Farah,Kinisk,Taliban,3.0
Afghanistan,Farah,Koragaz,Taliban,7.0
Afghanistan,Farah,Korghan,Taliban,4.0
Afghanistan,Farah,Kudar,Taliban,1.0
Afghanistan,Farah,Lash Wa Juwayn,Taliban,19.0
Afghanistan,Farah,Lash Wa Juwayn District,Taliban,17.0
Afghanistan,Farah,Lashkak,Taliban,8.0
Afghanistan,Farah,Madagan,Taliban,0.0
Afghanistan,Farah,Mandawi,Taliban,4.0
Afghanistan,Farah,Masao,Taliban,2.0
Afghanistan,Farah,Masaw,Taliban,9.0
Afghanistan,Farah,Masawa,Taliban,1.0
Afghanistan,Farah,Messo,Taliban,6.0
Afghanistan,Farah,Mir'Ali,Taliban,4.0
Afghanistan,Farah,Missezai,Taliban,17.0
Afghanistan,Farah,Momin Abad,Taliban,6.0
Afghanistan,Farah,Mullah Aman,Taliban,2.0
Afghanistan,Farah,Nahlak,Taliban,22.0
Afghanistan,Farah,Nalak,Taliban,3.0
Afghanistan,Farah,Nangabad,Taliban,7.0
Afghanistan,Farah,Naw Bahar,Taliban,2.0
Afghanistan,Farah,Nawbara,Taliban,0.0
Afghanistan,Farah,Nehal Dasht,Taliban,5.0
Afghanistan,Farah,Now Bahar,Taliban,7.0
Afghanistan,Farah,Panjgow,Taliban,3.0
Afghanistan,Farah,Pashmakai,Taliban,7.0
Afghanistan,Farah,Pashmaki,Taliban,5.0
Afghanistan,Farah,Pashmikah,Taliban,8.0
Afghanistan,Farah,Pol Regi,Taliban,0.0
Afghanistan,Farah,Pul-E-Rigi,Taliban,4.0
Afghanistan,Farah,Pur Chaman,Taliban,1.0
Afghanistan,Farah,Pur Chaman District,Taliban,91.0
Afghanistan,Farah,Purchaman,Taliban,0.0
Afghanistan,Farah,Purchaman District,Taliban,4.0
Afghanistan,Farah,Pusht Koh,Taliban,3.0
Afghanistan,Farah,Pusht Rod,Taliban,11.0
Afghanistan,Farah,Pusht Rod District,Taliban,122.0
Afghanistan,Farah,Pusht-E-Koh District,Taliban,3.0
Afghanistan,Farah,Pushta,Taliban,1.0
Afghanistan,Farah,Qala Kah District,Taliban,50.0
Afghanistan,Farah,Qala Sher,Taliban,1.0
Afghanistan,Farah,Qala-I-Kah District,Taliban,1.0
Afghanistan,Farah,Quaryeh Shorab,Taliban,10.0
Afghanistan,Farah,Raj,Taliban,17.0
Afghanistan,Farah,Ranj,Taliban,5.0
Afghanistan,Farah,Regi,Taliban,2.0
Afghanistan,Farah,Renj,Taliban,8.0
Afghanistan,Farah,Saaj,Taliban,1.0
Afghanistan,Farah,Saaj Qala,Taliban,1.0
Afghanistan,Farah,Sach,Taliban,2.0
Afghanistan,Farah,Saj,Taliban,3.0
Afghanistan,Farah,Sarbazzar,Taliban,3.0
Afghanistan,Farah,Shah Rak,Taliban,6.0
Afghanistan,Farah,Shahr-E Kuhnah,Taliban,3.0
Afghanistan,Farah,Shahre Kohna,Taliban,15.0
Afghanistan,Farah,Shamal Gah,Taliban,42.0
Afghanistan,Farah,Shamalgha,Taliban,9.0
Afghanistan,Farah,Shawalgah,Taliban,7.0
Afghanistan,Farah,Shekhan Karez,Taliban,1.0
Afghanistan,Farah,Sheran,Taliban,6.0
Afghanistan,Farah,Shewan,Taliban,77.0
Afghanistan,Farah,Shib Koh District,Taliban,46.0
Afghanistan,Farah,Shiran,Taliban,3.0
Afghanistan,Farah,Shirwan,Taliban,0.0
Afghanistan,Farah,Shiwan Kaly,Taliban,2.0
Afghanistan,Farah,Shoorab,Taliban,1.0
Afghanistan,Farah,Shor Ab,Taliban,2.0
Afghanistan,Farah,Si Av,Taliban,1.0
Afghanistan,Farah,Soor,Taliban,2.0
Afghanistan,Farah,Spin Masjid,Taliban,8.0
Afghanistan,Farah,Sultan Mir,Taliban,6.0
Afghanistan,Farah,Sur,Taliban,26.0
Afghanistan,Farah,Syah Koshah,Taliban,12.0
Afghanistan,Farah,Syedabad Yazdi,Taliban,13.0
Afghanistan,Farah,Tajak,Taliban,5.0
Afghanistan,Farah,Tajgo,Taliban,3.0
Afghanistan,Farah,Takht-I-Tewsak,Taliban,22.0
Afghanistan,Farah,Tank Muhammad Essa,Taliban,1.0
Afghanistan,Farah,Ting,Taliban,37.0
Afghanistan,Farah,Toot,Taliban,10.0
Afghanistan,Farah,Toot Chakao,Taliban,3.0
Afghanistan,Farah,Tooto-Char,Taliban,35.0
Afghanistan,Farah,Unknown,Taliban,140.0
Afghanistan,Farah,Wasat-I-Bazar,Taliban,3.0
Afghanistan,Faryab,Aabgarmak,Taliban,1.0
Afghanistan,Faryab,Aaq Gozar,Taliban,1.0
Afghanistan,Faryab,Aarzalik,Taliban,1.0
Afghanistan,Faryab,Abgarmak,Taliban,4.0
Afghanistan,Faryab,Ali Abad,Taliban,5.0
Afghanistan,Faryab,Almar,Taliban,25.0
Afghanistan,Faryab,Almar District,Taliban,198.0
Afghanistan,Faryab,Ana Bek,Taliban,2.0
Afghanistan,Faryab,Anabig,Taliban,8.0
Afghanistan,Faryab,Andkhoy,Taliban,1.0
Afghanistan,Faryab,Andkhoy District,Taliban,75.0
Afghanistan,Faryab,Aq Guzar,Taliban,0.0
Afghanistan,Faryab,Arab Aqsai,Taliban,12.0
Afghanistan,Faryab,Arab Aqsay,Taliban,7.0
Afghanistan,Faryab,Archato,Taliban,3.0
Afghanistan,Faryab,Ardzuluq,Taliban,8.0
Afghanistan,Faryab,Arikalik,Taliban,53.0
Afghanistan,Faryab,Ark Elek,Taliban,16.0
Afghanistan,Faryab,Arkalik,Taliban,3.0
Afghanistan,Faryab,Arlik,Taliban,8.0
Afghanistan,Faryab,Astana Baba,Taliban,31.0
Afghanistan,Faryab,Ayar,Taliban,0.0
Afghanistan,Faryab,Badar Shakh,Taliban,6.0
Afghanistan,Faryab,Badghisi,Taliban,2.0
Afghanistan,Faryab,Bai Mogholi,Taliban,1.0
Afghanistan,Faryab,Bala-Hisar,Taliban,1.0
Afghanistan,Faryab,Baland Ghowr,Taliban,0.0
Afghanistan,Faryab,Balchiragh,Taliban,0.0
Afghanistan,Faryab,Band-E Abgardan,Taliban,0.0
Afghanistan,Faryab,Bandar,Taliban,3.0
Afghanistan,Faryab,Bandar-E-Shakh,Taliban,11.0
Afghanistan,Faryab,Bashlmes,Taliban,0.0
Afghanistan,Faryab,Bazaar Qala,Taliban,5.0
Afghanistan,Faryab,Bedik,Taliban,0.0
Afghanistan,Faryab,Bibi Ainah,Taliban,4.0
Afghanistan,Faryab,Bilal Bek,Taliban,4.0
Afghanistan,Faryab,Bilchiragh District,Taliban,90.0
Afghanistan,Faryab,Boldak Arab,Taliban,4.0
Afghanistan,Faryab,Bori,Taliban,7.0
Afghanistan,Faryab,Boro,Taliban,3.0
Afghanistan,Faryab,Bukhari Qala,Taliban,3.0
Afghanistan,Faryab,Bura Ghanha,Taliban,5.0
Afghanistan,Faryab,Chaghatak,Taliban,2.0
Afghanistan,Faryab,Chaghatoi,Taliban,3.0
Afghanistan,Faryab,Chahar Bagh,Taliban,0.0
Afghanistan,Faryab,Chahar Shangho,Taliban,4.0
Afghanistan,Faryab,Chaharshanba,Taliban,5.0
Afghanistan,Faryab,Chakab,Taliban,0.0
Afghanistan,Faryab,Char Shanba,Taliban,18.0
Afghanistan,Faryab,Char Tut,Taliban,10.0
Afghanistan,Faryab,Chashma-E-Sangi,Taliban,2.0
Afghanistan,Faryab,Chechkatu,Taliban,40.0
Afghanistan,Faryab,Chehilgaz,Taliban,17.0
Afghanistan,Faryab,Chinaye,Taliban,2.0
Afghanistan,Faryab,Choghatak,Taliban,4.0
Afghanistan,Faryab,Dah-Yakchikhana,Taliban,1.0
Afghanistan,Faryab,Dahn Dara Dam,Taliban,2.0
Afghanistan,Faryab,Dara Zang,Taliban,2.0
Afghanistan,Faryab,Dawlatabad,Taliban,16.0
Afghanistan,Faryab,Dawlatabad District,Taliban,94.0
Afghanistan,Faryab,Deh-Jawz,Taliban,4.0
Afghanistan,Faryab,Dehandara,Taliban,18.0
Afghanistan,Faryab,Dentash,Taliban,3.0
Afghanistan,Faryab,Dewana Khan,Taliban,2.0
Afghanistan,Faryab,Dewana Khana,Taliban,4.0
Afghanistan,Faryab,Doabi,Taliban,4.0
Afghanistan,Faryab,Dong Qala,Taliban,8.0
Afghanistan,Faryab,Dowm Qala,Taliban,3.0
Afghanistan,Faryab,Faizabad,Taliban,31.0
Afghanistan,Faryab,Gaday Qala,Taliban,10.0
Afghanistan,Faryab,Ganji,Taliban,6.0
Afghanistan,Faryab,Gaz Laik,Taliban,0.0
Afghanistan,Faryab,Ghalabian,Taliban,2.0
Afghanistan,Faryab,Ghalbyan,Taliban,0.0
Afghanistan,Faryab,Ghaliban,Taliban,1.0
Afghanistan,Faryab,Ghazari,Taliban,15.0
Afghanistan,Faryab,Ghojur Abad,Taliban,2.0
Afghanistan,Faryab,Ghormach,Taliban,9.0
Afghanistan,Faryab,Ghormach District,Taliban,160.0
Afghanistan,Faryab,Ghozari,Taliban,4.0
Afghanistan,Faryab,Ghurmach,Taliban,4.0
Afghanistan,Faryab,Godai Qala,Taliban,3.0
Afghanistan,Faryab,Gordzad,Taliban,31.0
Afghanistan,Faryab,Gorziwan,Taliban,2.0
Afghanistan,Faryab,Gujer Abad,Taliban,1.0
Afghanistan,Faryab,Gul Dara,Taliban,4.0
Afghanistan,Faryab,Gurziwan District,Taliban,150.0
Afghanistan,Faryab,Hadbakhshi,Taliban,4.0
Afghanistan,Faryab,Harkilik,Taliban,37.0
Afghanistan,Faryab,Hazar Qala,Taliban,2.0
Afghanistan,Faryab,Hazara Qala,Taliban,3.0
Afghanistan,Faryab,Ibrahimabad,Taliban,0.0
Afghanistan,Faryab,Iftari,Taliban,1.0
Afghanistan,Faryab,Islam Qala,Taliban,0.0
Afghanistan,Faryab,Jagdelik,Taliban,16.0
Afghanistan,Faryab,Jamjama Qala,Taliban,6.0
Afghanistan,Faryab,Jangal,Taliban,2.0
Afghanistan,Faryab,Jarlaq,Taliban,0.0
Afghanistan,Faryab,Juma Bazar,Taliban,1.0
Afghanistan,Faryab,Kala Kalan,Taliban,3.0
Afghanistan,Faryab,Kanjak,Taliban,32.0
Afghanistan,Faryab,Kanjo,Taliban,4.0
Afghanistan,Faryab,Karez I Qala,Taliban,8.0
Afghanistan,Faryab,Karez Qala,Taliban,4.0
Afghanistan,Faryab,Kata Qala,Taliban,1.0
Afghanistan,Faryab,Kata-E Lang,Taliban,0.0
Afghanistan,Faryab,Katakam,Taliban,1.0
Afghanistan,Faryab,Kawliyan,Taliban,24.0
Afghanistan,Faryab,Khairabad,Taliban,13.0
Afghanistan,Faryab,Khanaqa,Taliban,6.0
Afghanistan,Faryab,Khani Chahar Bagh District,Taliban,5.0
Afghanistan,Faryab,Khawaja Kainti,Taliban,21.0
Afghanistan,Faryab,Khawaja Namusi,Taliban,0.0
Afghanistan,Faryab,Khawja Qoshori,Taliban,3.0
Afghanistan,Faryab,Khest Pul,Taliban,0.0
Afghanistan,Faryab,Khwaja Gawhar,Taliban,14.0
Afghanistan,Faryab,Khwaja Musa,Taliban,9.0
Afghanistan,Faryab,Khwaja Musa Area,Taliban,0.0
Afghanistan,Faryab,Khwaja Namosi,Taliban,24.0
Afghanistan,Faryab,Khwaja Qoshori,Taliban,1.0
Afghanistan,Faryab,Khwaja Sabz Posh,Taliban,21.0
Afghanistan,Faryab,Khwaja Sabz Posh District,Taliban,172.0
Afghanistan,Faryab,Koh Sayad,Taliban,14.0
Afghanistan,Faryab,Kohi,Taliban,22.0
Afghanistan,Faryab,Kohistan District,Taliban,124.0
Afghanistan,Faryab,Kolian,Taliban,24.0
Afghanistan,Faryab,Kosa Qala,Taliban,2.0
Afghanistan,Faryab,Kotal Garzad,Taliban,0.0
Afghanistan,Faryab,Kotal Koraz,Taliban,2.0
Afghanistan,Faryab,Koza Qala,Taliban,2.0
Afghanistan,Faryab,Kuhi,Taliban,5.0
Afghanistan,Faryab,Kunjak,Taliban,14.0
Afghanistan,Faryab,Kusah Qala,Taliban,11.0
Afghanistan,Faryab,Lolash,Taliban,7.0
Afghanistan,Faryab,Maymana,Mahaz Fedai Tahrik Islami Afghanistan,0.0
Afghanistan,Faryab,Maymana,Taliban,118.0
Afghanistan,Faryab,Maymana District,Taliban,4.0
Afghanistan,Faryab,Mughali,Taliban,2.0
Afghanistan,Faryab,Mullaian,Taliban,1.0
Afghanistan,Faryab,Nadarabad,Taliban,8.0
Afghanistan,Faryab,Nahrin,Taliban,10.0
Afghanistan,Faryab,Narin,Taliban,1.0
Afghanistan,Faryab,Naw Bori,Taliban,7.0
Afghanistan,Faryab,Naw Dara,Taliban,2.0
Afghanistan,Faryab,Nawabad,Taliban,6.0
Afghanistan,Faryab,Nawghili,Taliban,1.0
Afghanistan,Faryab,Nisar,Taliban,3.0
Afghanistan,Faryab,Ozlik,Taliban,2.0
Afghanistan,Faryab,Pahlawan Tash,Taliban,1.0
Afghanistan,Faryab,Pasha Khan,Taliban,3.0
Afghanistan,Faryab,Pashtun Kot,Taliban,34.0
Afghanistan,Faryab,Pashtun Kot District,Taliban,71.0
Afghanistan,Faryab,Pogani,Taliban,0.0
Afghanistan,Faryab,Pul-E Bazaar Qala,Taliban,10.0
Afghanistan,Faryab,Qala-E Eshan,Taliban,0.0
Afghanistan,Faryab,Qala-I-Khan,Taliban,0.0
Afghanistan,Faryab,Qala-I-Wali,Taliban,0.0
Afghanistan,Faryab,Qara Shayki,Taliban,5.0
Afghanistan,Faryab,Qara-I-Sheikhi,Taliban,0.0
Afghanistan,Faryab,Qaraei,Taliban,1.0
Afghanistan,Faryab,Qaramqol District,Taliban,44.0
Afghanistan,Faryab,Qarasheikh,Taliban,2.0
Afghanistan,Faryab,Qasbah Qala,Taliban,3.0
Afghanistan,Faryab,Qaysar,Taliban,15.0
Afghanistan,Faryab,Qaysar District,Taliban,264.0
Afghanistan,Faryab,Qazal Qeshlaq,Taliban,2.0
Afghanistan,Faryab,Qazaq,Taliban,5.0
Afghanistan,Faryab,Qazi Qashlaq,Taliban,1.0
Afghanistan,Faryab,Qizal Qishlaq,Taliban,1.0
Afghanistan,Faryab,Qizil Qol,Taliban,1.0
Afghanistan,Faryab,Qizlar Qala,Taliban,3.0
Afghanistan,Faryab,Quram Qul,Taliban,1.0
Afghanistan,Faryab,Qurghan District,Taliban,10.0
Afghanistan,Faryab,Qurraish,Taliban,19.0
Afghanistan,Faryab,Quziboy,Taliban,7.0
Afghanistan,Faryab,Quzol Qol,Taliban,1.0
Afghanistan,Faryab,Sahraee Qalah,Taliban,7.0
Afghanistan,Faryab,Sahrai Qala,Taliban,5.0
Afghanistan,Faryab,Sang-I-Zard,Taliban,6.0
Afghanistan,Faryab,Sar-E Howz,Taliban,4.0
Afghanistan,Faryab,Sara Miasht,Taliban,2.0
Afghanistan,Faryab,Sarband,Taliban,3.0
Afghanistan,Faryab,Sarhouz,Taliban,1.0
Afghanistan,Faryab,Sayad Ghar,Taliban,9.0
Afghanistan,Faryab,Senjetak,Taliban,5.0
Afghanistan,Faryab,Shakh,Taliban,6.0
Afghanistan,Faryab,Sheerank,Taliban,4.0
Afghanistan,Faryab,Sheikhan,Taliban,4.0
Afghanistan,Faryab,Shekhha,Taliban,0.0
Afghanistan,Faryab,Shikhha,Taliban,6.0
Afghanistan,Faryab,Shirin Tagab,Taliban,7.0
Afghanistan,Faryab,Shirin Tagab District,Taliban,168.0
Afghanistan,Faryab,Sofi Qala,Taliban,12.0
Afghanistan,Faryab,Tagab Airak,Taliban,1.0
Afghanistan,Faryab,Tagab Shan,Taliban,2.0
Afghanistan,Faryab,Taimast,Taliban,6.0
Afghanistan,Faryab,Takhra,Taliban,7.0
Afghanistan,Faryab,Tapa Qala,Taliban,2.0
Afghanistan,Faryab,Tash Kala,Taliban,2.0
Afghanistan,Faryab,Tash Qala,Taliban,4.0
Afghanistan,Faryab,Tashqul,Taliban,1.0
Afghanistan,Faryab,Tepa Qishlaq,Taliban,1.0
Afghanistan,Faryab,Tijam,Taliban,2.0
Afghanistan,Faryab,Timir Koprik,Taliban,4.0
Afghanistan,Faryab,Toratkol,Taliban,2.0
Afghanistan,Faryab,Tort Kol,Taliban,1.0
Afghanistan,Faryab,Unknown,Taliban,58.0
Afghanistan,Faryab,Uzbekha,Taliban,1.0
Afghanistan,Faryab,Yaga Lenga,Taliban,1.0
Afghanistan,Faryab,Yaka Tut,Taliban,8.0
Afghanistan,Faryab,Yangi,Taliban,17.0
Afghanistan,Faryab,Yangi Qala,Taliban,20.0
Afghanistan,Faryab,Yangi Zarghawi,Taliban,6.0
Afghanistan,Faryab,Yusof Mirzai,Taliban,4.0
Afghanistan,Faryab,Zarshi,Taliban,3.0
Afghanistan,Ghazni,Ab Band,Taliban,1.0
Afghanistan,Ghazni,Ab Band District,Taliban,87.0
Afghanistan,Ghazni,Abdullah Gul,Taliban,0.0
Afghanistan,Ghazni,Abdurrahim,Taliban,7.0
Afghanistan,Ghazni,Abo Kala,Taliban,8.0
Afghanistan,Ghazni,Abu Jan,Taliban,4.0
Afghanistan,Ghazni,Abu Qala,Taliban,2.0
Afghanistan,Ghazni,Achaka,Taliban,3.0
Afghanistan,Ghazni,Ad Band District,Taliban,5.0
Afghanistan,Ghazni,Agha Qala,Taliban,0.0
Afghanistan,Ghazni,Aghajan,Taliban,0.0
Afghanistan,Ghazni,Agho Jan,Taliban,16.0
Afghanistan,Ghazni,Ajristan,Taliban,7.0
Afghanistan,Ghazni,Ajristan District,Taliban,158.0
Afghanistan,Ghazni,Akhundkhel,Taliban,0.0
Afghanistan,Ghazni,Alam Kala,Taliban,10.0
Afghanistan,Ghazni,Alam Khel,Taliban,3.0
Afghanistan,Ghazni,Alam Qala,Taliban,1.0
Afghanistan,Ghazni,Alhamda,Taliban,1.0
Afghanistan,Ghazni,Ali Kala,Taliban,1.0
Afghanistan,Ghazni,Ali Khil,Taliban,0.0
Afghanistan,Ghazni,Alizay,Taliban,13.0
Afghanistan,Ghazni,Alo Kala,Taliban,2.0
Afghanistan,Ghazni,Andar,Taliban,17.0
Afghanistan,Ghazni,Andar District,Taliban,305.0
Afghanistan,Ghazni,Anguri,Taliban,0.0
Afghanistan,Ghazni,Antan,Taliban,0.0
Afghanistan,Ghazni,Arzo,Taliban,27.0
Afghanistan,Ghazni,Asfandi,Taliban,6.0
Afghanistan,Ghazni,Asfinda,Taliban,1.0
Afghanistan,Ghazni,Asheqwalo,Taliban,4.0
Afghanistan,Ghazni,Askar Kot,Taliban,15.0
Afghanistan,Ghazni,Askarkot,Taliban,2.0
Afghanistan,Ghazni,Atak,Taliban,1.0
Afghanistan,Ghazni,Atul,Taliban,0.0
Afghanistan,Ghazni,Aziz Wardag,Taliban,0.0
Afghanistan,Ghazni,Baba Yar,Taliban,0.0
Afghanistan,Ghazni,Badwan,Taliban,5.0
Afghanistan,Ghazni,Bahrami Shahid District,Taliban,75.0
Afghanistan,Ghazni,Bakawal,Taliban,2.0
Afghanistan,Ghazni,Bakhtiar,Taliban,15.0
Afghanistan,Ghazni,Bala,Taliban,0.0
Afghanistan,Ghazni,Baran Qala,Taliban,2.0
Afghanistan,Ghazni,Bila Khel,Taliban,6.0
Afghanistan,Ghazni,Botakhel,Taliban,1.0
Afghanistan,Ghazni,Chaghari,Taliban,3.0
Afghanistan,Ghazni,Chahar Deh,Taliban,0.0
Afghanistan,Ghazni,Chahar Dewali,Taliban,6.0
Afghanistan,Ghazni,Chahar Diwar,Taliban,6.0
Afghanistan,Ghazni,Chargo,Taliban,3.0
Afghanistan,Ghazni,Charwarkhel,Taliban,1.0
Afghanistan,Ghazni,Cherli,Taliban,2.0
Afghanistan,Ghazni,Dalan,Taliban,3.0
Afghanistan,Ghazni,Dara Qayaq,Taliban,11.0
Afghanistan,Ghazni,Darah-Ye Qiyaq,Taliban,6.0
Afghanistan,Ghazni,Dare Qyaq,Taliban,1.0
Afghanistan,Ghazni,Dasht,Taliban,0.0
Afghanistan,Ghazni,Dawlat,Taliban,0.0
Afghanistan,Ghazni,Deh Hajji,Taliban,0.0
Afghanistan,Ghazni,Dehak,Taliban,8.0
Afghanistan,Ghazni,Dih Yak,Taliban,3.0
Afghanistan,Ghazni,Dih Yak District,Taliban,126.0
Afghanistan,Ghazni,Espandi,Taliban,9.0
Afghanistan,Ghazni,Gajri,Taliban,1.0
Afghanistan,Ghazni,Gam-E Shak,Taliban,1.0
Afghanistan,Ghazni,Gandaher,Taliban,8.0
Afghanistan,Ghazni,Gelan,Taliban,6.0
Afghanistan,Ghazni,Gelan District,Taliban,93.0
Afghanistan,Ghazni,Ghandi,Taliban,1.0
Afghanistan,Ghazni,Ghatan,Taliban,4.0
Afghanistan,Ghazni,Ghatano,Taliban,5.0
Afghanistan,Ghazni,Ghazni,Khorasan Chapter Of The Islamic State,8.0
Afghanistan,Ghazni,Ghazni,Muslim Guerrillas,50.0
Afghanistan,Ghazni,Ghazni,Taliban,1071.0
Afghanistan,Ghazni,Ghazni District,Taliban,3.0
Afghanistan,Ghazni,Ghogian,Taliban,4.0
Afghanistan,Ghazni,Gilan,Taliban,0.0
Afghanistan,Ghazni,Giro District,Taliban,175.0
Afghanistan,Ghazni,Godaley,Taliban,4.0
Afghanistan,Ghazni,Golai Nazar Khan,Taliban,8.0
Afghanistan,Ghazni,Gosfand,Taliban,1.0
Afghanistan,Ghazni,Gulo,Taliban,3.0
Afghanistan,Ghazni,Habib,Taliban,32.0
Afghanistan,Ghazni,Haji Khel,Taliban,0.0
Afghanistan,Ghazni,Hasan Karez,Taliban,2.0
Afghanistan,Ghazni,Hassan Khel,Taliban,0.0
Afghanistan,Ghazni,Herat,Taliban,0.0
Afghanistan,Ghazni,Hotoqol,Taliban,13.0
Afghanistan,Ghazni,Jaghatu District,Taliban,5.0
Afghanistan,Ghazni,Jaghuri District,Taliban,2.0
Afghanistan,Ghazni,Jamal Kala,Taliban,0.0
Afghanistan,Ghazni,Jamal Qala,Taliban,9.0
Afghanistan,Ghazni,Jamparan,Taliban,7.0
